onset	duration	nwb_table	stimulus_type	stimulus_description	estim_current	estim_target_region	estim_target_depth	behavioral_epoch	is_running	is_valid
1828.04061	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1832.13144	0.0005999999998493877	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1836.15314	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1839.87697	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1843.80659	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1848.00182	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1852.01265	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1855.52119	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1859.7977	0.0005999999998493877	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1864.16459	0.0005999999998493877	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1868.60882	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1872.252	0.0006000000000767614	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1875.96009	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1880.27953	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1884.48328	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1888.52215	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1892.33069	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1896.39046	0.0006099999998241401	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1900.67473	0.0006000000000767614	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1905.09928	0.0006000000000767614	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1909.52769	0.0006000000000767614	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1913.78344	0.0006000000000767614	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1917.53136	0.0006100000000515138	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1921.53009	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1925.44525	0.0006100000000515138	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1929.28478	0.0006000000000767614	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1933.1431	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1936.94547	0.0006000000000767614	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1941.38494	0.0006000000000767614	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1945.68591	0.0006000000000767614	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1949.63433	0.0006099999998241401	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1953.7108	0.0006099999998241401	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1957.57555	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1961.55787	0.0006099999998241401	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1965.79194	0.0005999999998493877	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1969.79067	0.0005999999998493877	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1973.83469	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1977.9676	0.0006000000000767614	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1981.5086	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
